acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
103.0,Unified Command: CAL FIRE/Butte County and Chico Fire Department,2017,Butte,2018-04-12 14:52:00+00:00,,39.76243,"Humboldt Rd & Hwy 32, 2 miles east of Chico ",-121.74121,Humboldt Fire,"The Humboldt Fire started on July 19, 2017 off of Humboldt Rd & Hwy 32, 2 miles east of Chico in Butte County and burned 103 acres. ",2017-07-19 16:02:00+00:00,,,,,2017-07-19 16:02:00+00:00,2018-04-12 14:52:00+00:00,Wed,3,266.9513888888889,1850,211623,1640,4248,129.0384146341463,Suburban
91.0,CAL FIRE/Butte County Fire,2017,Butte,2018-01-09 10:27:00+00:00,,39.52499,"Wilbur rd, north of Oroville Dam blvd    ",-121.64897,Wilbur Fire,"The Wilbur Fire started on June 6, 2017 off of Wilbur Road, North of Oroville Dam Blvd (Butte County) and burned 91 acres.",2017-06-06 12:43:00+00:00,,,,,2017-06-06 12:43:00+00:00,2018-01-09 10:27:00+00:00,Tue,2,216.90555555555562,1850,211623,1640,4248,129.0384146341463,Suburban
28.0,CAL FIRE / Butte County Fire,2017,"Butte, Butte",2018-01-09 13:24:00+00:00,,39.8255,"Hwy 32 and Humboldt Road, 5 miles northeast of Chico ",-121.7127,32 Fire,"The Thirty Two fire started on September 25, 2017 off Hwy 32 and Humboldt Road, 5 miles northeast of Chico in Butte County.",2017-09-25 11:03:00+00:00,,,,,2017-09-25 11:03:00+00:00,2018-01-09 13:24:00+00:00,Mon,1,106.09791666666666,1850,211623,1640,4248,129.0384146341463,"Suburban, Suburban"
18.0,CAL FIRE / Butte County Fire,2017,Butte,2018-01-09 11:43:00+00:00,,39.53944,"Off Lakeland Blvd & Feather River, east of Oroville ",-121.54722,Lakeland Fire,"The Lakeland Fire started on July 4, 2017 off off Lakeland Blvd & Feather River, east of Oroville (Butte County) and burned 18 acres.",2017-07-04 15:45:00+00:00,,,,,2017-07-04 15:45:00+00:00,2018-01-09 11:43:00+00:00,Tue,2,188.83194444444447,1850,211623,1640,4248,129.0384146341463,Suburban
14.0,CAL FIRE Butte Unit,2017,Butte,2018-01-09 11:17:00+00:00,,39.8629,"off Desabla Powerhouse Rd and Humbug Rd, Desabla",-121.6268,Desabla Fire,"The Desable Fire started on July 2, 2017 off Desabla Powerhouse Rd and Humbug Rd, Desabla and burned 14 acres.",2017-07-02 13:43:00+00:00,,,,,2017-07-02 13:43:00+00:00,2018-01-09 11:17:00+00:00,Sun,0,190.89861111111114,1850,211623,1640,4248,129.0384146341463,Suburban
12.0,CAL FIRE/Butte County Fire,2017,Butte,2018-01-09 13:21:00+00:00,,39.44257,"off Pacific Heights Road, west of Palermo",-121.60683,Pacific Fire,"The Pacific Fire started on September 12, 2017 off Pacific Heights Rd, west of Palmero in Butte County and burned 12 acres.",2017-09-12 17:24:00+00:00,,,,,2017-09-12 17:24:00+00:00,2018-01-09 13:21:00+00:00,Tue,2,118.83125,1850,211623,1640,4248,129.0384146341463,Suburban
10.0,CAL FIRE Butte Unit ,2017,Butte,2018-01-09 11:53:00+00:00,,39.50475,"Off Rebie way and Forbestown Rd, south east of Lake Oroville",-121.33785,Rebie Fire,"The Ribie fire started July 12, 2017 off Rebie way and Forbestown Rd, south east of Lake Oroville (Butte County) and burned 5 acres.",2017-07-12 13:55:00+00:00,,,,,2017-07-12 13:55:00+00:00,2018-01-09 11:53:00+00:00,Wed,3,180.91527777777782,1850,211623,1640,4248,129.0384146341463,Suburban
0.0,Unified Command,2017,Butte,2018-01-09 09:24:00+00:00,,39.51158,"Oroville Dam, Canyon Dr. & Oroville Dam Rd, Oroville, CA 95966",-121.55633,Oroville Spillway ,"On Saturday, February 12 emergency evacuations were ordered for the residents in Oroville, California. Oroville residents evacuate northward.",2017-02-07 14:00:00+00:00,,,,,2017-02-07 14:00:00+00:00,2018-01-09 09:24:00+00:00,Tue,2,335.80833333333334,1850,211623,1640,4248,129.0384146341463,Suburban
153336.0,"Unified Command: CAL FIRE, Butte County Sheriff Department, Paradise Police Department, USFS",2018,"Butte, San Luis Obispo, San Luis Obispo",2018-11-25 08:00:00+00:00,85.0,39.8134,Pulga Road at Camp Creek Road near Jarbo Gap,-121.4347,Camp Fire,"The Camp Fire started on November 8, 2018 off Pulga Road at Camp Creek Road near Jarbo Gap (Butte County) and burned 153,336 acres. It was contained November 25, 2018. ",2018-11-08 06:33:00+00:00,,18804.0,,,2018-11-08 06:33:00+00:00,2018-11-25 08:00:00+00:00,Thu,4,17.060416666666665,1850,211623,1640,4248,129.0384146341463,"Suburban, Suburban, Suburban"
962.0,Chico City Fire,2018,Butte,2019-01-04 09:48:00+00:00,,39.77124,"Bidwell Park, Upper Park Rd, Chico",-121.76859,Stoney Fire,"The Stoney Fire started on July 13, 2018 at Bidwell Park, Upper Park Road, Chico (Butte County). It burned 962 acres and was contained on July 20, 2018.",2018-07-12 22:45:00+00:00,,,,,2018-07-12 22:45:00+00:00,2019-01-04 09:48:00+00:00,Thu,4,175.46041666666667,1850,211623,1640,4248,129.0384146341463,Suburban
550.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,Butte,2019-01-04 08:50:00+00:00,,39.36529,"Four Junes Way and Palermo, south of Palermo ",-121.51707,June Fire,"The June Fire started on October 30, 2018 at Four Junes Way and Palermo, south of Palermo in Butte County. It burned 550 acres, and was contained on October 31, 2018.",2018-10-30 14:46:00+00:00,,,,,2018-10-30 14:46:00+00:00,2019-01-04 08:50:00+00:00,Tue,2,65.75277777777778,1850,211623,1640,4248,129.0384146341463,Suburban
347.0,CAL FIRE Butte Unit - Butte County Fire Department,2018,Butte,2019-01-04 09:59:00+00:00,,39.59872,"Midway Road and Esquon Road , 4 miles SE  of Durham",-121.78208,Shippee Fire,"The Shippee Fire started June 26 2018 near Midway Road and Esquon Road , 4 miles SE  of Durham (Butte County)",2018-06-26 12:56:00+00:00,,,,,2018-06-26 12:56:00+00:00,2019-01-04 09:59:00+00:00,Tue,2,191.87708333333333,1850,211623,1640,4248,129.0384146341463,Suburban
191.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,Butte,2019-01-04 09:56:00+00:00,,39.491737,"off Par Four Way and Highway 162, west of the City of Oroville ",-121.637759,Par Fire,"The Par Fire started July 4, 2018 off Par Four Way and Highway 162, west of the City of Oroville (Butte County) and burned 191 acres. It was contained on July 4, 2018.",2018-07-04 13:30:00+00:00,,,,,2018-07-04 13:30:00+00:00,2019-01-04 09:56:00+00:00,Wed,3,183.8513888888889,1850,211623,1640,4248,129.0384146341463,Suburban
43.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:40:00+00:00,,39.57202,"Off Highway 162 & Simmons Rd, Lake Oroville",-121.43131,Simmons Fire,"The Simmons Fire started on July 19, 2018 off Highway 162 & Simmons Rd, near Lake Oroville (Butte County). The fire burned 43 acres, and was contained on July 21, 2018.",2018-07-19 12:00:00+00:00,,,,,2018-07-19 12:00:00+00:00,2019-01-04 09:40:00+00:00,Thu,4,168.90277777777774,1850,211623,1640,4248,129.0384146341463,Suburban
40.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,"Butte, Trinity",2019-01-04 10:05:00+00:00,,39.549167,"off Oregon Gulch Road, near View Lane, North of Oroville",-121.521111,Oregon Fire,"The Oregon Fire started on June 16, 2018 off Oregon Gulch Road, near View Lane, North of Oroville (Butte County). It was contained on June 19, 2018.",2018-06-16 11:47:00+00:00,,,,,2018-06-16 11:47:00+00:00,2019-01-04 10:05:00+00:00,Sat,6,201.92916666666667,1850,211623,1640,4248,129.0384146341463,"Suburban, Rural"
33.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:01:00+00:00,,39.84151,"Nimshew Rd & Centerville Rd, Magalia",-121.62168,Nimshew Fire,"The Nimshew Fire started on September 24, 2018 off Nimshew Rd & Centerville Rd, Magalia (Butte County) and burned 33 acres before being contained on September 26, 2018. ",2018-09-24 00:41:00+00:00,,,,,2018-09-24 00:41:00+00:00,2019-01-04 09:01:00+00:00,Mon,1,102.34722222222223,1850,211623,1640,4248,129.0384146341463,Suburban
11.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 09:51:00+00:00,,39.66492,"south of Rich Gulch, near Lake Oroville",-121.51772,Dark Fire,"The Dark Fire started on July 10, 2018 south of Rich Gulch, near Lake Oroville in Butte County. The fire was contained on July 11, 2018 and burned 11 acres.",2018-07-10 12:42:00+00:00,,,,,2018-07-10 12:42:00+00:00,2019-01-04 09:51:00+00:00,Tue,2,177.88125000000005,1850,211623,1640,4248,129.0384146341463,Suburban
10.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 08:52:00+00:00,,39.93427,"Upper Powellton Rd and Skyway, north of Stirling City",-121.54103,Powellton Fire,"The Powellton Fire started on October 15, 2018 off Upper Powellton Rd and Skyway, north of Stirling City in Butte County and burned 10 acres. It was contained October 18, 2018.  ",2018-10-15 11:57:00+00:00,,,,,2018-10-15 11:57:00+00:00,2019-01-04 08:52:00+00:00,Mon,1,80.8715277777778,1850,211623,1640,4248,129.0384146341463,Suburban
10.0,CAL FIRE Butte Unit/Butte County Fire Department,2018,Butte,2019-01-04 09:58:00+00:00,,39.6139,"at the Llano Seco Ranch, south of Chico",-121.954098,Llano Fire,"The Llano Fire started June 29, 2018 at the Llano Seco Ranch, south of Chico (Butte County) and burned 7 acres. ",2018-06-29 11:44:00+00:00,,,,,2018-06-29 11:44:00+00:00,2019-01-04 09:58:00+00:00,Fri,5,188.92638888888888,1850,211623,1640,4248,129.0384146341463,Suburban
0.0,CAL FIRE Butte Unit,2018,Butte,2019-01-04 08:42:00+00:00,,39.71217,"Lower Skyway and Lower Honey Run, Between Chico and Paradise ",-121.77385,Honey Flooding,"The Honey Flooding Incident started November 29 2018 near Lower Skyway and Lower Honey Run, Between Chico and Paradise (Butte County) ",2018-11-29 23:30:00+00:00,,,,,2018-11-29 23:30:00+00:00,2019-01-04 08:42:00+00:00,Thu,4,35.38333333333333,1850,211623,1640,4248,129.0384146341463,Suburban
300.0,CAL FIRE Butte/ Butte County Fire,2019,Butte,2019-09-28 18:40:00+00:00,,39.622137,"Off of Hwy 99 and Hwy 149, Southeast of Chico",-121.693472,Hwy Fire,"Hwy Fire started on September 28, 2019 off of Hwy 99 and Hwy 149, Southeast of Chico in Butte County.",2019-09-28 17:48:10+00:00,,,,,2019-09-28 17:48:10+00:00,2019-09-28 18:40:00+00:00,Sat,6,0.03599537037037037,1850,211623,1640,4248,129.0384146341463,Suburban
80.0,CALFIRE/Butte County Fire ,2019,"Butte, Solano",2019-10-24 17:15:00+00:00,,39.551423,Between Durham and Richvale,-121.800538,Nelson Fire ,"The Nelson Fire started October 24, 2019 between Durham and Richvale in Butte County.",2019-10-24 14:43:10+00:00,,,,,2019-10-24 14:43:10+00:00,2019-10-24 17:15:00+00:00,Thu,4,0.1054398148148148,1850,211623,1640,4248,129.0384146341463,"Suburban, Suburban"
58.0,CAL FIRE Butte Unit,2019,Butte,2019-09-12 18:49:00+00:00,,39.470333,"Forbestown Road and Hurleton Swedes Flat Road, east of Oroville ",-121.412333,Forbestown Fire,"The Forbestown Fire started September 6, 2019 off Forbestown Road and Hurleton Swedes Flat Road, east of Oroville in Butte County.",2019-09-06 15:18:52+00:00,,,,,2019-09-06 15:18:52+00:00,2019-09-12 18:49:00+00:00,Fri,5,6.145925925925926,1850,211623,1640,4248,129.0384146341463,Suburban
50.0,CAL FIRE Butte Unit,2019,Butte,2019-05-08 08:47:00+00:00,,39.85484,"Off Munjar Rd, north of Chico",-121.905,Meridian Fire,"The Meridian Fire started on May 1, 2019 off Munjar Lane, north of Chico (Butte County).",2019-05-01 16:46:00+00:00,,,,,2019-05-01 16:46:00+00:00,2019-05-08 08:47:00+00:00,Wed,3,6.667361111111113,1850,211623,1640,4248,129.0384146341463,Suburban
10.0,CAL FIRE / Butte County Fire,2019,Butte,2019-05-08 08:47:00+00:00,,39.83958,"Off Hamilton Nord Cana Hwy & Cana Hwy, northeast of Chico",-121.957,Cana Fire,"The Cana Fire started on April 30, 2019 off Hamilton Nord Cana Hwy & Cana Hwy, northeast of Chico. It was contained on April 30, 2019.",2019-04-30 12:20:00+00:00,,,,,2019-04-30 12:20:00+00:00,2019-05-08 08:47:00+00:00,Tue,2,7.852083333333333,1850,211623,1640,4248,129.0384146341463,Suburban
134.0,Sequoia National Forest,2013,Tulare,2013-09-24 20:15:00+00:00,,36.258,Golden Trout Wilderness,-118.459,Angora Fire,The Angora Fire burned September 2013 in the Golden Trout WIlderness in Tulare County.,2013-09-08 11:53:00+00:00,,,,,2013-09-08 11:53:00+00:00,2013-09-24 20:15:00+00:00,Sun,0,16.348611111111108,1852,473117,4824,12494,98.0756633499171,Suburban
6980.0,USFS - Sequoia National Forest,2015,Tulare,2015-09-05 18:00:00+00:00,,36.24,"Golden Trout Wilderness, Sequoia National Forest",-118.54,Cabin Fire,"The Cabin Fire started on July 19, 2015 in the Golden Trout Wilderness on the Sequoia National Forest in Tulare County.",2015-07-19 08:00:00+00:00,,,,,2015-07-19 08:00:00+00:00,2015-09-05 18:00:00+00:00,Sun,0,48.41666666666668,1852,473117,4824,12494,98.0756633499171,Suburban
430.0,CAL FIRE Tulare Unit,2015,Tulare,2015-07-26 10:30:00+00:00,,36.085212,"Globe Dr and Mountain Rd, Springville",-118.82423500000002,Triple Fire,"Triple Fire started on July 21, 2015 off of Globe Dr and Mountain Rd in the town of Springville in Tulare County. and burned 430 acres.",2015-07-21 12:35:00+00:00,,,,,2015-07-21 12:35:00+00:00,2015-07-26 10:30:00+00:00,Tue,2,4.9131944444444455,1852,473117,4824,12494,98.0756633499171,Suburban
86.0,CAL FIRE Tulare Unit,2015,Tulare,2015-08-05 17:45:00+00:00,,36.49845,5 miles north of the community of Three Rivers near Advance,-118.9009,Advance Fire,"The Advance Fire started on July 30, 2015 and burned 86 acres near 5 miles north of the community of Three Rivers near Advance in Tulare County.",2015-07-30 12:40:00+00:00,,,,,2015-07-30 12:40:00+00:00,2015-08-05 17:45:00+00:00,Thu,4,6.211805555555557,1852,473117,4824,12494,98.0756633499171,Suburban
395.0,US Forest Service - Sequoia National Forest,2016,Tulare,2016-11-08 10:15:00+00:00,,36.1648,"off Hwy 190, 4 miles northeast of Springville",-118.73906,Tule Fire,"The Tule Fire started on August 22, 2016 and burned off Hwy 190 4 miles northeast of Springville.",2016-08-22 22:00:00+00:00,,,,,2016-08-22 22:00:00+00:00,2016-11-08 10:15:00+00:00,Mon,1,77.51041666666667,1852,473117,4824,12494,98.0756633499171,Suburban
10.0,Sequoia National Forest,2016,Tulare,2016-12-19 13:30:00+00:00,,36.217,Jacobson Drainage in the Golden Trout Wilderness,-118.551,Jacobson Fire,"The Jacobson Fire starte on October 20, 2016 in the Sequoia National Forest, Tulare County.",2016-10-20 17:00:00+00:00,,,,,2016-10-20 17:00:00+00:00,2016-12-19 13:30:00+00:00,Thu,4,59.85416666666666,1852,473117,4824,12494,98.0756633499171,Suburban
0.0,Bureau of Land Management,2016,"Tulare, San Luis Obispo",2016-06-19 18:00:00+00:00,,35.84883,15 miles northeast of Kernville,-118.08591,Chimney Fire,"The Chimney Fire started on June 1, 2016 just 15 miles northeast of Kernville (Tulare County) and burned 1,324 acres.",2016-06-01 15:35:00+00:00,,,,,2016-06-01 15:35:00+00:00,2016-06-19 18:00:00+00:00,Wed,3,18.10069444444445,1852,473117,4824,12494,98.0756633499171,"Suburban, Suburban"
36556.0,CAL FIRE Tulare Unit / USFS - Sequoia National Forest,2017,Tulare,2018-01-09 12:47:00+00:00,,36.15356,"Highway 190, east of Springville",-118.74103,Pier Fire,"The Pier fire started on August 29, 2017 off Highway 190, east of Springville in the Sequoia National Forest in Tulare County.",2017-08-29 08:29:00+00:00,,2.0,,540.0,2017-08-29 08:29:00+00:00,2018-01-09 12:47:00+00:00,Tue,2,133.17916666666667,1852,473117,4824,12494,98.0756633499171,Suburban
18900.0,USFS - Sequoia National Forest,2017,Tulare,2018-01-09 13:27:00+00:00,,36.27138,Golden Trout Wilderness near Lion Meadow.,-118.48555,Lion Fire,"The Lion fire started as a lightning-caused wildfire in the Golden Trout Wilderness near Lion Meadow is burning on both public and private land located in the Golden Trout Wilderness area inside the Sequoia National Forest and burned 18,900 acres. It was contained on November 29, 2017. ",2017-09-27 14:00:00+00:00,,,,,2017-09-27 14:00:00+00:00,2018-01-09 13:27:00+00:00,Wed,3,103.97708333333333,1852,473117,4824,12494,98.0756633499171,Suburban
2295.0,Inyo National Forest,2017,"Tulare, Lake, Lake",2018-01-09 12:17:00+00:00,,36.257,North of Jordan Hot Springs,-118.296,Indian Fire,"The Indian Fire started on August 2, 2017 north of Jordan Hot Springs in the Inyo National Forest and burned 2,295 acres.",2017-08-02 18:00:00+00:00,,,,,2017-08-02 18:00:00+00:00,2018-01-09 12:17:00+00:00,Wed,3,159.76180555555555,1852,473117,4824,12494,98.0756633499171,"Suburban, Rural, Rural"
2289.0,CAL FIRE Tulare Unit,2017,"Tulare, Amador",2018-01-09 12:15:00+00:00,,36.0226,"Road 268 & E. Teapot Dome Ave., 4 miles east of Porterville",-118.94252,Roadrunner Fire,"The Roadrunner Fire started July 30 2017 off Road 268 and  East Teapot Dome Ave., 4 miles east of Porterville (Tulare County) and burned 2,289 acres.",2017-07-30 17:43:00+00:00,,,,,2017-07-30 17:43:00+00:00,2018-01-09 12:15:00+00:00,Sun,0,162.77222222222218,1852,473117,4824,12494,98.0756633499171,"Suburban, Rural"
416.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 12:02:00+00:00,,36.22265,"off Strathmore Rd, community of Lindsay",-119.06598,Elephant Fire,"The Elephant Fire started on July 20, 2017 off Strathmore Rd, community of Lindsay in Tulare County and 416 acres. ",2017-07-20 19:16:00+00:00,,,,,2017-07-20 19:16:00+00:00,2018-01-09 12:02:00+00:00,Thu,4,172.69861111111112,1852,473117,4824,12494,98.0756633499171,Suburban
339.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 10:28:00+00:00,,36.45809000000001,"off of Dinely Drive in Three Rivers, northeast of Lake Kaweah",-118.87676,Dinely Fire,"The Dinely Fire started on June 7, 2017 off of Dinely Drive, Three Rivers, northeast of Lake Kaweah (Tulare County) and burned 339 acres.",2017-06-07 11:55:00+00:00,,,,,2017-06-07 11:55:00+00:00,2018-01-09 10:28:00+00:00,Wed,3,215.93958333333333,1852,473117,4824,12494,98.0756633499171,Suburban
79.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 10:23:00+00:00,,35.89423,"off Avenue 56 & Road 256, 2 miles east of Ducor",-119.00334,Fountain Fire ,"The Fountain Fire started on May 31, 2017 off Avenue 56 & Road 256, 2 miles east of Ducor in Tulare County and burned 769 acres. ",2017-05-31 11:30:00+00:00,,,,,2017-05-31 11:30:00+00:00,2018-01-09 10:23:00+00:00,Wed,3,222.95347222222225,1852,473117,4824,12494,98.0756633499171,Suburban
59.0,CAL FIRE Tulare Unit,2017,"Tulare, San Luis Obispo",2018-01-09 11:59:00+00:00,,36.18815,"off Balch Park Rd & Bear Creek Dr, 4 miles north of Springville ",-118.78928,Fox Fire,"The Fox fire started on July 17, 2017 off Balch Park Rd & Bear Creek Dr, 4 miles north of Springville (Tulare County) and burned 59 acres.",2017-07-17 15:32:00+00:00,,,,,2017-07-17 15:32:00+00:00,2018-01-09 11:59:00+00:00,Mon,1,175.85208333333335,1852,473117,4824,12494,98.0756633499171,"Suburban, Suburban"
58.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 12:01:00+00:00,,36.64404,"off of Hogback Rd and Whitaker Forest Dr, Badger",-118.99944,Hogback Fire,"The Hogback Fire started on July 17, 2017 off Hogback Rd and Whitaker Forest Dr, Badger in Tulare County and burned 58 acres. ",2017-07-18 15:50:00+00:00,,,,,2017-07-18 15:50:00+00:00,2018-01-09 12:01:00+00:00,Tue,2,174.84097222222226,1852,473117,4824,12494,98.0756633499171,Suburban
21.0,CAL FIRE Tulare Unit,2017,Tulare,2018-01-09 11:44:00+00:00,,36.10858,"Globe Dr, Springville",-118.81979,Globe Fire,"The Globe Rire started on July 5th 2017 of Globe Dr, in Springville in (Tulare County) and burned 21 acres.",2017-07-05 08:24:00+00:00,,,,,2017-07-05 08:24:00+00:00,2018-01-09 11:44:00+00:00,Wed,3,188.13888888888889,1852,473117,4824,12494,98.0756633499171,Suburban
0.0,Tulare County,2017,Tulare,2018-01-09 11:01:00+00:00,,36.51912,"Hwy 201 & Rd 36, Community of Kings River",-119.50606,King Incident,"The King Incident started on June 23, 2017 off Hwy 201 & Rd 36, in the community of Kings River (Tulare County).",2017-06-23 22:32:00+00:00,,,,,2017-06-23 22:32:00+00:00,2018-01-09 11:01:00+00:00,Fri,5,199.52013888888888,1852,473117,4824,12494,98.0756633499171,Suburban
668.0,CAL FIRE Tulare Unit,2018,"Tulare, Inyo, Lassen, Trinity",2019-01-04 09:19:00+00:00,,35.79012,"Old Stage Rd and White River Rd, southeast of Porterville",-118.7393,River Fire,"The River Fire started August 15 2018 near Old Stage Rd and White River Rd, southeast of Porterville (Tulare County) and burned 668 acres. It was contained on August 19, 2018. ",2018-08-15 17:14:00+00:00,,,,,2018-08-15 17:14:00+00:00,2019-01-04 09:19:00+00:00,Wed,3,141.67013888888889,1852,473117,4824,12494,98.0756633499171,"Suburban, Rural, Rural, Rural"
120.0,CAL FIRE Tulare Unit,2018,Tulare,2019-01-04 08:51:00+00:00,,36.47766,"Road 208 and Avenue 380, 5 miles north of Woodlake",-119.10433,Market Fire,"The Market Fire started on October 24, 2018 off Road 208 and Avenue 380, 5 miles north of Woodlake in Tulare County and burned 120 acres. It was contained October 25, 2018. ",2018-10-24 12:18:00+00:00,,,,,2018-10-24 12:18:00+00:00,2019-01-04 08:51:00+00:00,Wed,3,71.85625,1852,473117,4824,12494,98.0756633499171,Suburban
100.0,CAL FIRE Tulare Unit,2018,Tulare,2019-01-04 09:33:00+00:00,,36.21634,"off Balch Park Road and Yokohl Drive, northeast of Porterville",-118.82989,Balch Fire,"The Balch Fire started July 27, 2018 off Balch Park Road and Yokohl Drive, northeast of Porterville (Tulare County). The fire was contained on July 30, 2018 and burned 100 acres.",2018-07-27 12:14:00+00:00,,,,,2018-07-27 12:14:00+00:00,2019-01-04 09:33:00+00:00,Fri,5,160.88819444444445,1852,473117,4824,12494,98.0756633499171,Suburban
34.0,Sequoia Kings National Park,2018,Tulare,2019-01-04 09:39:00+00:00,,36.42638,"Mineral King Rd, Ash Mountain area",-118.70443,Horse Creek Fire,"The Horse Creek Fire started on July 19, 2018 off Mineral King Rd, Ash Mountain area (Tulare County) and burned 34 acres. It was contained on August 9, 2018. ",2018-07-19 16:25:00+00:00,,,,,2018-07-19 16:25:00+00:00,2019-01-04 09:39:00+00:00,Thu,4,168.71805555555554,1852,473117,4824,12494,98.0756633499171,Suburban
26.0,CAL FIRE Tulare Unit,2018,"Tulare, Santa Barbara",2019-01-04 10:24:00+00:00,,35.826333,"off Road 272 and Avenue 2, east of Delano",-118.9821,White Fire,"The White fire started on May 18, 2018 off Road 272 and Avenue 2, east of Delano (Tulare County) and burned 26 acres. It was contained on May 18, 2018. ",2018-05-18 11:00:00+00:00,,,,,2018-05-18 11:00:00+00:00,2019-01-04 10:24:00+00:00,Fri,5,230.975,1852,473117,4824,12494,98.0756633499171,"Suburban, Suburban"
257.0,CAL FIRE Tulare Unit,2019,Tulare,2019-06-11 14:48:00+00:00,,36.18479,"Off Rd 256 & Ave 220, east of Strathmore",-118.99229,Citrus Fire,"The Citrus Fire started on June 2, 2019 off Rd 256 & Ave 220, east of Strathmore (Tulare County) and burned 257 acres. It was contained on June 3, 2019.",2019-06-02 16:12:00+00:00,,,,,2019-06-02 16:12:00+00:00,2019-06-11 14:48:00+00:00,Sun,0,8.941666666666666,1852,473117,4824,12494,98.0756633499171,Suburban
155.0,CAL FIRE Tulare Unit,2019,Tulare,2019-06-11 14:48:00+00:00,,36.28001,"Off Spruce Rd & Myer Dr, east of Exeter",-119.10974,Spruce Fire,"The Spruce Fire started on June 1, 2019 off Spruce Rd & Myer Dr, east of Exeter (Tulare County). It was contained on June 2, 2019",2019-06-01 15:49:00+00:00,,,,,2019-06-01 15:49:00+00:00,2019-06-11 14:48:00+00:00,Sat,6,9.957638888888887,1852,473117,4824,12494,98.0756633499171,Suburban
47.0,CAL FIRE Tulare Unit ,2019,Tulare,2019-06-11 17:18:00+00:00,,35.89593,Off Mountain Road 56 East of Ducor ,-118.94106,Springs Fire,"Springs Fire off  Mountain Road 56 East of Ducor is 47 acres. It was contained on June 11, 2019. ",2019-06-10 17:51:00+00:00,,,,,2019-06-10 17:51:00+00:00,2019-06-11 17:18:00+00:00,Mon,1,0.9770833333333332,1852,473117,4824,12494,98.0756633499171,Suburban
33.0,CAL FIRE Tulare Unit,2019,Tulare,2019-06-04 16:03:00+00:00,,36.23012,off of Yokohl Drive in Tulare County ,-118.85712,Yokohl Fire,"Yokohl Fire started on June 3, 2019 off of Yokohl Drive in Tulare County. It was contained on June 3, 2019.  
",2019-06-03 12:18:00+00:00,,,,,2019-06-03 12:18:00+00:00,2019-06-04 16:03:00+00:00,Mon,1,1.15625,1852,473117,4824,12494,98.0756633499171,Suburban
25.0,CAL FIRE Tulare Unit,2019,"Tulare, Merced, Santa Cruz",2019-06-11 14:48:00+00:00,,36.14246,Off of Balch Park Rd in Springville,-118.80582,Bear Fire,"Bear Fire off of Balch Park Rd in Springville in Tulare County started on June 3, 2019. The fire was contained on June 5, 2019.",2019-06-03 12:18:00+00:00,,,,,2019-06-03 12:18:00+00:00,2019-06-11 14:48:00+00:00,Mon,1,8.104166666666666,1852,473117,4824,12494,98.0756633499171,"Suburban, Suburban, Suburban"
170.0,Santa Barbara County Fire,2013,"Santa Barbara, San Luis Obispo, San Luis Obispo",2013-05-29 10:30:00+00:00,,34.611824,"Hwy 246 and Meadowvale, East of Solvang ",-120.074655,Olive Fire,"The Olive Fire burned in May 2013 off Highway 246 and Meadowvale, East of Solvang in Santa Barbara County. ",2013-05-28 15:24:00+00:00,,,,,2013-05-28 15:24:00+00:00,2013-05-29 10:30:00+00:00,Tue,2,0.7958333333333334,1850,448229,2738,7091,163.70672023374726,"Suburban, Suburban, Suburban"
632.0,Santa Barbara County Fire,2014,Santa Barbara,2014-05-19 09:20:00+00:00,,34.609,Off Santa Miguelito Canyon Road in Lompoc,-120.454,Miguelito Fire,"The Miguelito Fire started on May 13, 2014 and burned 632 acres off Santa Miguelito Canyon Road in Santa Barbara County.",2014-05-13 14:00:00+00:00,,,,1200.0,2014-05-13 14:00:00+00:00,2014-05-19 09:20:00+00:00,Tue,2,5.805555555555557,1850,448229,2738,7091,163.70672023374726,Suburban
21.0,Los Padres National Forest,2015,Santa Barbara,2015-11-09 12:00:00+00:00,,34.4828,between Montecito Peak and Coldspring Saddle,-119.63216,Gibraltar Fire,CAL FIRE is assisting Los Padres National Forest with a wildfire north of the community of Montecito (Santa Barbara County) #GibralterFire or #GibraltarFire,2015-10-29 05:30:00+00:00,,,,,2015-10-29 05:30:00+00:00,2015-11-09 12:00:00+00:00,Thu,4,11.270833333333336,1850,448229,2738,7091,163.70672023374726,Suburban
